CS,IsFirstTime,MIP,Units,OCLTV,DTI,OrigUPB,LTV,OrigInterestRate,OrigLoanTerm,EverDelinquent,MonthsDelinquent,MonthsInRepayment,CreditRange,LTV_range,Repay_range
633,0,0,1,67,44,60000,67,7,360,1,1,49,1,High,4-8yrs
633,0,0,1,70,25,130000,70,7.25,360,1,8,181,1,High,12-16yrs
633,0,0,1,72,38,86000,72,6.875,360,1,2,64,1,High,4-8yrs
633,0,0,1,75,11,80000,75,7.125,360,0,0,35,1,High,0-4yrs
633,0,0,1,75,22,122000,75,6.875,360,0,0,56,1,High,4-8yrs
633,0,0,1,75,46,130000,75,6.875,360,1,76,210,1,High,16-20yrs
633,0,0,1,75,56,54000,75,6.875,360,0,0,68,1,High,4-8yrs
633,0,0,1,76,40,185000,76,7,360,1,33,65,1,High,4-8yrs
633,0,0,1,80,20,117000,80,7,360,0,0,179,1,High,12-16yrs
633,0,0,1,80,21,204000,80,7,360,1,1,50,1,High,4-8yrs
633,0,0,1,80,34,85000,80,6.875,360,1,5,209,1,High,16-20yrs
633,0,0,1,80,36,110000,80,7.25,360,0,0,31,1,High,0-4yrs
633,0,0,1,80,39,53000,80,6.875,360,1,2,62,1,High,4-8yrs
633,0,0,1,80,44,224000,80,6.875,360,0,0,45,1,High,0-4yrs
633,0,12,1,84,41,68000,84,7.1,360,1,1,23,1,High,0-4yrs
633,0,12,1,85,43,124000,85,7.125,360,0,0,49,1,High,4-8yrs
633,0,17,1,80,41,53000,80,7.625,360,0,0,51,1,High,4-8yrs
633,0,25,1,85,28,132000,85,7.625,360,1,11,77,1,High,4-8yrs
633,0,25,1,88,47,158000,88,7,360,0,0,43,1,High,0-4yrs
633,0,25,1,90,27,150000,90,6.875,360,0,0,44,1,High,0-4yrs
633,0,25,1,90,28,177000,90,7,360,1,1,51,1,High,4-8yrs
633,0,25,1,90,42,90000,90,6.75,360,1,82,209,1,High,16-20yrs
633,0,30,1,95,14,81000,95,7,360,0,0,18,1,High,0-4yrs
633,0,30,1,95,20,59000,95,7,360,1,44,53,1,High,4-8yrs
633,0,30,1,95,23,38000,95,7.25,360,1,7,193,1,High,16-20yrs
633,0,30,1,95,29,68000,95,7.25,360,1,1,40,1,High,0-4yrs
633,0,30,1,95,38,166000,95,6.875,360,1,3,63,1,High,4-8yrs
633,0,30,1,95,38,191000,95,7,360,1,16,51,1,High,4-8yrs
633,0,30,1,95,42,119000,95,6.75,360,1,53,167,1,High,12-16yrs
633,0,30,1,95,45,55000,95,7.125,360,0,0,45,1,High,0-4yrs
633,0,30,1,90,12,55000,90,7.75,360,1,18,51,1,High,4-8yrs
633,0,52,1,90,32,60000,90,7.125,360,1,11,33,1,High,0-4yrs
633,1,30,1,95,58,90000,95,7,360,1,2,56,1,High,4-8yrs
633,1,0,1,80,24,176000,80,7.25,360,0,0,49,1,High,4-8yrs
633,1,0,1,80,37,92000,80,7.25,360,1,2,208,1,High,16-20yrs
633,1,30,1,95,41,95000,95,7,360,0,0,60,1,High,4-8yrs
633,1,0,1,60,43,110000,60,6.875,360,0,0,88,1,High,4-8yrs
633,1,30,1,95,22,50000,95,7.125,360,0,0,63,1,High,4-8yrs
633,1,30,1,95,38,103000,95,7,360,0,0,11,1,High,0-4yrs
633,1,30,1,95,42,131000,95,7.5,360,1,107,210,1,High,16-20yrs
633,1,30,1,95,25,88000,95,7,360,1,14,210,1,High,16-20yrs
633,1,0,1,80,20,64000,80,7.25,360,0,0,206,1,High,16-20yrs
633,1,30,1,95,19,81000,95,6.875,360,0,0,48,1,High,0-4yrs
633,1,30,1,95,30,76000,95,6.75,360,0,0,74,1,High,4-8yrs
633,1,30,1,95,27,163000,95,6.75,360,0,0,45,1,High,0-4yrs
633,1,30,1,95,48,44000,95,7.5,360,1,26,78,1,High,4-8yrs
633,1,30,1,95,38,124000,95,7,360,1,12,22,1,High,0-4yrs
633,1,0,1,95,45,66000,95,6.5,360,0,0,86,1,High,4-8yrs
633,1,30,1,95,30,133000,95,7.375,360,0,0,108,1,High,8-12yrs
633,1,30,1,95,35,73000,95,7,360,0,0,44,1,High,0-4yrs
633,1,30,1,95,29,70000,95,6.875,360,0,0,46,1,High,0-4yrs
633,1,0,1,74,33,55000,74,7.375,360,0,0,32,1,High,0-4yrs
633,1,25,1,90,23,162000,90,7.125,360,0,0,32,1,High,0-4yrs
633,1,30,1,91,20,164000,91,7.125,360,0,0,52,1,High,4-8yrs
633,1,0,1,70,44,60000,70,7.25,360,1,4,82,1,High,4-8yrs
633,1,25,1,90,41,135000,90,6.875,360,0,0,27,1,High,0-4yrs
633,1,30,1,95,26,233000,95,6.875,360,0,0,15,1,High,0-4yrs
633,1,25,1,90,19,144000,90,7.25,360,0,0,49,1,High,4-8yrs
633,1,30,1,95,30,175000,95,7.125,360,0,0,41,1,High,0-4yrs
633,1,30,1,95,31,81000,95,7.375,360,1,13,69,1,High,4-8yrs
633,1,30,1,95,17,157000,95,7.125,360,0,0,42,1,High,0-4yrs
633,1,30,1,95,51,131000,95,6.875,360,1,6,69,1,High,4-8yrs
633,1,30,1,95,38,135000,95,7.125,360,0,0,94,1,High,4-8yrs
633,1,0,1,80,31,236000,80,6.75,360,1,1,53,1,High,4-8yrs
633,1,0,1,75,40,169000,75,7.375,360,0,0,12,1,High,0-4yrs
633,1,0,1,68,36,205000,68,7.25,360,0,0,19,1,High,0-4yrs
633,1,0,1,80,42,207000,80,7.25,360,1,1,25,1,High,0-4yrs
633,1,30,1,95,43,124000,95,7.125,360,0,0,73,1,High,4-8yrs
633,1,30,1,95,38,125000,95,7.125,360,0,0,8,1,High,0-4yrs
633,1,30,1,95,31,70000,95,7.125,360,1,25,69,1,High,4-8yrs
633,1,0,1,66,33,49000,66,6.875,360,0,0,197,1,High,16-20yrs
633,1,25,1,90,32,130000,90,7.25,360,0,0,53,1,High,4-8yrs
633,1,30,1,95,34,56000,95,7.375,360,0,0,16,1,High,0-4yrs
633,1,30,1,95,42,60000,95,7,360,0,0,60,1,High,4-8yrs
633,1,30,1,95,46,151000,95,7.625,360,0,0,35,1,High,0-4yrs
633,0,0,1,69,0,165000,69,7.25,360,0,0,8,1,High,0-4yrs
633,0,0,1,80,30,131000,80,8,360,0,0,44,1,High,0-4yrs
633,0,0,1,75,45,139000,75,6.875,360,0,0,54,1,High,4-8yrs
633,0,25,1,90,29,59000,90,7.375,360,0,0,22,1,High,0-4yrs
633,0,30,1,90,24,99000,90,7.5,360,0,0,23,1,High,0-4yrs
633,0,0,1,80,50,86000,80,6.875,360,1,100,210,1,High,16-20yrs
633,1,25,1,90,27,85000,90,7.125,360,1,9,28,1,High,0-4yrs
633,0,0,1,69,37,84000,69,7.625,354,0,0,25,1,High,0-4yrs
633,0,0,1,80,34,173000,80,9.25,344,0,0,11,1,High,0-4yrs
633,0,25,1,88,40,134000,88,6.875,340,0,0,77,1,High,4-8yrs
634,0,30,1,95,34,84000,95,6.625,360,0,0,31,1,High,0-4yrs
634,0,0,1,75,0,90000,75,6.875,360,0,0,46,1,High,0-4yrs
634,0,0,1,72,58,176000,72,7,360,0,0,47,1,High,0-4yrs
634,1,30,1,93,52,164000,93,7,360,0,0,51,1,High,4-8yrs
634,0,0,1,75,26,103000,75,7.375,360,0,0,24,1,High,0-4yrs
634,0,0,1,74,30,200000,74,6.875,360,0,0,49,1,High,4-8yrs
634,0,0,1,80,32,225000,80,6.75,360,0,0,44,1,High,0-4yrs
634,0,25,1,90,45,92000,90,6.625,360,0,0,37,1,High,0-4yrs
634,0,30,1,95,37,181000,95,8.875,360,0,0,45,1,High,0-4yrs
634,0,25,1,87,39,109000,87,7.25,360,0,0,84,1,High,4-8yrs
634,0,0,1,80,4,69000,80,7.875,360,1,77,80,1,High,4-8yrs
634,0,0,1,80,19,106000,80,6.75,360,1,27,108,1,High,8-12yrs
634,0,0,1,42,21,235000,42,6.5,360,0,0,35,1,Medium,0-4yrs
634,0,12,1,83,3,96000,83,7,360,0,0,16,1,High,0-4yrs
634,0,0,1,79,38,170000,79,7.125,360,0,0,30,1,High,0-4yrs
634,0,12,1,84,14,126000,84,7.25,360,0,0,43,1,High,0-4yrs
634,0,25,1,90,36,206000,90,6.875,360,0,0,34,1,High,0-4yrs
634,0,30,1,95,33,54000,95,6.875,360,0,0,63,1,High,4-8yrs
634,0,0,1,68,32,67000,68,6.75,360,1,60,212,1,High,16-20yrs
634,0,0,1,67,31,193000,67,6.875,360,0,0,12,1,High,0-4yrs
634,0,0,1,80,23,118000,80,6.75,360,0,0,64,1,High,4-8yrs
634,0,0,1,80,29,176000,80,6.875,360,0,0,49,1,High,4-8yrs
634,0,0,1,43,53,77000,43,6.75,360,0,0,62,1,Medium,4-8yrs
634,0,12,1,82,16,85000,82,7,360,1,1,34,1,High,0-4yrs
634,0,20,1,77,26,80000,77,7,360,1,9,55,1,High,4-8yrs
634,0,30,1,93,32,157000,93,6.5,360,1,31,53,1,High,4-8yrs
634,0,0,1,80,17,115000,80,6.875,360,0,0,153,1,High,12-16yrs
634,0,30,1,95,32,69000,95,7.125,360,0,0,54,1,High,4-8yrs
634,0,0,1,78,43,114000,78,6.875,360,0,0,27,1,High,0-4yrs
634,0,0,1,80,39,232000,80,6.75,360,1,2,55,1,High,4-8yrs
634,0,25,1,87,45,106000,87,6.5,360,0,0,82,1,High,4-8yrs
634,0,0,1,43,26,100000,43,6.999,360,0,0,136,1,Medium,8-12yrs
634,0,12,1,84,23,117000,84,6.875,360,1,1,53,1,High,4-8yrs
634,0,12,1,85,37,154000,85,6.25,360,1,13,49,1,High,4-8yrs
634,0,0,1,75,27,90000,75,7.125,360,0,0,17,1,High,0-4yrs
634,0,30,1,95,30,166000,95,6.875,360,1,5,60,1,High,4-8yrs
634,0,30,1,95,40,98000,95,7,360,1,1,43,1,High,0-4yrs
634,0,0,1,78,35,175000,78,6.625,360,0,0,50,1,High,4-8yrs
634,0,17,1,80,16,88000,80,8,360,0,0,52,1,High,4-8yrs
634,0,0,1,80,41,135000,80,6.75,360,0,0,10,1,High,0-4yrs
634,0,30,1,90,27,215000,90,6.875,360,1,41,71,1,High,4-8yrs
634,0,25,1,90,20,158000,90,7.5,360,0,0,54,1,High,4-8yrs
634,0,30,1,95,33,138000,95,7,360,0,0,42,1,High,0-4yrs
634,0,30,1,95,41,81000,95,6.75,360,1,15,137,1,High,8-12yrs
634,0,0,1,75,0,123000,75,6.875,360,0,0,71,1,High,4-8yrs
634,0,25,1,90,34,150000,90,7.25,360,0,0,42,1,High,0-4yrs
634,0,0,1,75,16,74000,75,6.75,360,0,0,25,1,High,0-4yrs
634,0,0,1,77,62,59000,77,7.5,360,1,2,211,1,High,16-20yrs
634,0,0,1,72,18,50000,72,6.75,360,1,17,158,1,High,12-16yrs
634,0,25,1,87,39,177000,87,6.75,360,0,0,59,1,High,4-8yrs
634,0,0,1,76,29,240000,76,7.375,360,0,0,59,1,High,4-8yrs
634,0,0,1,75,19,131000,75,7,360,1,59,119,1,High,8-12yrs
634,0,30,1,95,40,166000,95,6.875,360,0,0,25,1,High,0-4yrs
634,0,25,1,90,32,128000,90,6.875,360,1,1,55,1,High,4-8yrs
634,0,0,1,85,4,36000,85,7.875,360,1,7,64,1,High,4-8yrs
634,0,0,1,80,29,86000,80,6.875,360,0,0,54,1,High,4-8yrs
634,0,30,1,95,24,145000,95,6.875,360,0,0,34,1,High,0-4yrs
634,0,0,1,80,41,116000,80,7.5,360,1,10,22,1,High,0-4yrs
634,0,0,1,75,34,75000,75,6.75,360,0,0,22,1,High,0-4yrs
634,0,0,1,45,47,56000,45,7,360,0,0,211,1,Medium,16-20yrs
634,0,0,1,80,34,112000,80,6.625,360,0,0,79,1,High,4-8yrs
634,0,0,1,80,44,165000,80,6.75,360,0,0,125,1,High,8-12yrs
634,0,30,1,95,31,138000,95,6.75,360,0,0,4,1,High,0-4yrs
634,0,0,1,80,26,100000,80,6.25,360,1,4,34,1,High,0-4yrs
634,0,25,1,90,42,106000,90,6.875,360,0,0,33,1,High,0-4yrs
634,0,12,1,80,34,64000,80,6.75,360,0,0,34,1,High,0-4yrs
634,0,17,1,80,38,68000,80,7.5,360,0,0,51,1,High,4-8yrs
634,0,30,1,95,14,71000,95,6.875,360,1,1,28,1,High,0-4yrs
634,0,0,1,72,24,145000,72,6.5,360,1,9,209,1,High,16-20yrs
634,0,30,1,95,49,91000,95,7,360,1,1,45,1,High,0-4yrs
634,0,30,1,95,40,116000,95,6.875,360,0,0,44,1,High,0-4yrs
634,0,30,1,95,41,74000,95,7.125,360,0,0,79,1,High,4-8yrs
634,0,0,1,75,37,116000,75,6.75,360,0,0,80,1,High,4-8yrs
634,0,0,1,80,48,111000,80,7,360,1,22,211,1,High,16-20yrs
634,0,25,1,90,37,113000,90,8.375,360,0,0,31,1,High,0-4yrs
634,0,25,1,90,46,185000,90,7.25,360,1,4,33,1,High,0-4yrs
634,0,0,1,75,45,229000,75,6.875,360,0,0,73,1,High,4-8yrs
634,0,0,1,78,13,77000,78,6.75,360,1,106,194,1,High,16-20yrs
634,0,30,1,95,39,114000,95,6.75,360,1,5,47,1,High,0-4yrs
634,0,30,1,95,58,76000,95,7.125,360,1,18,22,1,High,0-4yrs
634,0,0,1,64,38,164000,64,6.625,360,0,0,44,1,High,0-4yrs
634,0,12,1,85,46,36000,85,7.25,360,0,0,55,1,High,4-8yrs
634,0,35,1,95,18,109000,95,6.875,360,0,0,21,1,High,0-4yrs
634,0,0,1,67,18,74000,67,6.5,360,0,0,211,1,High,16-20yrs
634,0,30,1,95,15,153000,95,7.75,360,0,0,36,1,High,0-4yrs
634,0,17,1,80,23,56000,80,7.625,360,1,5,80,1,High,4-8yrs
634,0,25,1,88,30,123000,88,6.625,360,0,0,28,1,High,0-4yrs
634,0,25,1,89,29,159000,89,6.75,360,1,9,80,1,High,4-8yrs
634,0,25,1,90,28,173000,90,6.625,360,0,0,32,1,High,0-4yrs
634,0,0,1,59,44,97000,59,6.25,360,0,0,55,1,High,4-8yrs
634,0,25,1,90,13,136000,90,6.875,360,0,0,28,1,High,0-4yrs
634,0,0,1,80,32,184000,80,6.875,360,0,0,56,1,High,4-8yrs
634,0,0,1,80,41,182000,80,6.75,360,1,41,71,1,High,4-8yrs
634,0,17,1,80,33,112000,80,7,360,1,4,56,1,High,4-8yrs
634,0,25,1,90,37,167000,90,6.875,360,0,0,21,1,High,0-4yrs
634,0,0,1,65,51,220000,65,7.125,360,0,0,44,1,High,0-4yrs
634,0,0,1,71,28,160000,71,7.125,360,0,0,68,1,High,4-8yrs
634,0,0,1,71,14,212000,71,6.75,360,0,0,50,1,High,4-8yrs
634,0,0,1,73,63,174000,73,6.75,360,1,6,36,1,High,0-4yrs
634,0,25,1,88,28,162000,88,6.625,360,1,1,50,1,High,4-8yrs
634,0,25,1,90,46,90000,90,6.75,360,0,0,28,1,High,0-4yrs
634,0,25,1,90,33,175000,90,6.5,360,0,0,48,1,High,0-4yrs
634,0,30,1,95,23,159000,95,6.625,360,1,1,39,1,High,0-4yrs
634,0,25,1,86,47,150000,86,6.875,360,1,11,37,1,High,0-4yrs
634,0,0,1,80,36,200000,80,6.5,360,1,1,48,1,High,0-4yrs
634,0,17,1,80,43,134000,80,6.75,360,1,13,61,1,High,4-8yrs
634,0,30,1,93,36,193000,93,6.5,360,1,2,29,1,High,0-4yrs
634,0,30,1,95,51,74000,95,8.625,360,0,0,73,1,High,4-8yrs
634,0,0,1,63,31,189000,63,6.5,360,0,0,58,1,High,4-8yrs
634,0,0,1,72,16,155000,72,6.25,360,0,0,56,1,High,4-8yrs
634,0,0,1,80,21,140000,80,6.5,360,0,0,54,1,High,4-8yrs
634,0,12,1,85,30,119000,85,7,360,1,1,53,1,High,4-8yrs
634,0,30,1,95,41,82000,95,7.5,360,0,0,32,1,High,0-4yrs
634,0,30,1,95,39,122000,95,9.375,360,0,0,31,1,High,0-4yrs
634,0,0,1,75,30,119000,75,6.375,360,1,1,54,1,High,4-8yrs
634,0,25,1,90,11,81000,90,7.25,360,0,0,51,1,High,4-8yrs
634,0,0,1,64,38,45000,64,7.25,360,1,2,43,1,High,0-4yrs
634,0,0,1,22,30,125000,22,7.125,360,0,0,45,1,Low,0-4yrs
634,0,0,1,41,11,65000,41,7,360,0,0,68,1,Medium,4-8yrs
634,0,0,1,44,34,93000,44,6.75,360,0,0,53,1,Medium,4-8yrs
634,0,0,1,53,22,20000,53,8.375,360,1,58,72,1,High,4-8yrs
634,0,0,1,66,32,55000,66,7.5,360,1,145,201,1,High,16-20yrs
634,0,0,1,71,25,114000,71,6.875,360,1,2,55,1,High,4-8yrs
634,0,0,1,71,27,105000,71,7,360,0,0,38,1,High,0-4yrs
634,0,0,1,72,32,54000,72,7.125,360,1,2,62,1,High,4-8yrs
634,0,0,1,75,34,26000,75,7,360,1,15,40,1,High,0-4yrs
634,0,0,1,75,35,90000,75,7,360,0,0,109,1,High,8-12yrs
634,0,0,1,75,40,98000,75,6.5,360,0,0,44,1,High,0-4yrs
634,0,0,1,79,41,95000,79,6.5,360,1,2,67,1,High,4-8yrs
634,0,0,1,80,32,217000,80,6.625,360,0,0,212,1,High,16-20yrs
634,0,0,1,80,38,124000,80,6.875,360,0,0,84,1,High,4-8yrs
634,0,0,1,80,39,204000,80,7.5,360,1,1,34,1,High,0-4yrs
634,0,12,1,85,29,79000,85,6.625,360,0,0,51,1,High,4-8yrs
634,0,12,1,85,32,138000,85,7.125,360,0,0,46,1,High,0-4yrs
634,0,25,1,88,39,175000,88,6.875,360,0,0,25,1,High,0-4yrs
634,0,25,1,89,28,93000,89,7,360,1,2,19,1,High,0-4yrs
634,0,25,1,89,30,76000,89,7.125,360,0,0,29,1,High,0-4yrs
634,0,25,1,90,22,140000,90,7.125,360,1,2,45,1,High,0-4yrs
634,0,25,1,90,52,171000,90,7,360,1,1,44,1,High,0-4yrs
634,0,25,1,90,53,151000,90,6.75,360,1,12,131,1,High,8-12yrs
634,0,30,1,92,34,193000,92,6.625,360,0,0,93,1,High,4-8yrs
634,0,30,1,93,36,127000,93,6.875,360,1,1,9,1,High,0-4yrs
634,0,30,1,95,36,147000,95,6.75,360,0,0,65,1,High,4-8yrs
634,0,30,1,95,46,84000,95,7.125,360,1,20,48,1,High,0-4yrs
634,0,35,1,90,56,46000,90,7.25,360,0,0,54,1,High,4-8yrs
634,1,30,1,95,29,134000,95,7,359,1,3,47,1,High,0-4yrs
634,1,0,1,80,19,148000,80,6.75,360,1,123,210,1,High,16-20yrs
634,1,25,1,90,13,123000,90,6.75,360,0,0,41,1,High,0-4yrs
634,1,30,1,95,30,42000,95,7.125,360,0,0,15,1,High,0-4yrs
634,1,30,1,95,37,90000,95,7.375,360,1,3,73,1,High,4-8yrs
634,1,36,1,95,22,163000,95,7,360,0,0,36,1,High,0-4yrs
634,1,0,1,80,63,49000,80,7.5,360,1,12,46,1,High,0-4yrs
634,1,30,1,95,35,190000,95,7.05,360,0,0,12,1,High,0-4yrs
634,1,30,1,95,33,162000,95,7.625,360,0,0,50,1,High,4-8yrs
634,1,25,1,89,40,117000,89,6.875,360,1,6,46,1,High,0-4yrs
634,1,30,1,95,27,123000,95,7,360,0,0,84,1,High,4-8yrs
634,1,18,1,97,30,100000,97,7,360,0,0,38,1,High,0-4yrs
634,1,0,1,71,45,60000,71,7.5,360,1,9,37,1,High,0-4yrs
634,1,30,1,95,44,133000,95,6.75,360,0,0,61,1,High,4-8yrs
634,1,30,1,95,32,214000,95,7.5,360,1,1,23,1,High,0-4yrs
634,1,25,1,90,30,142000,90,7,360,0,0,48,1,High,0-4yrs
634,1,36,1,95,29,60000,95,8.5,360,1,22,210,1,High,16-20yrs
634,1,30,1,95,41,189000,95,6.5,360,0,0,32,1,High,0-4yrs
634,1,30,1,95,18,63000,95,7.25,360,0,0,55,1,High,4-8yrs
634,1,30,1,95,27,57000,95,6.75,360,0,0,13,1,High,0-4yrs
634,1,30,1,95,34,67000,95,6.875,360,0,0,44,1,High,0-4yrs
634,1,30,1,95,31,143000,95,6.875,360,0,0,35,1,High,0-4yrs
634,1,30,1,95,27,119000,95,6.5,360,0,0,55,1,High,4-8yrs
634,1,30,1,95,29,136000,95,7.875,360,0,0,25,1,High,0-4yrs
634,1,30,1,95,33,129000,95,7.125,360,1,1,57,1,High,4-8yrs
634,1,0,1,80,35,152000,80,6.5,360,0,0,58,1,High,4-8yrs
634,1,36,1,95,19,170000,95,7.75,360,0,0,50,1,High,4-8yrs
634,0,25,1,86,16,90000,86,7.25,339,1,5,73,1,High,4-8yrs
634,0,0,1,80,31,110000,80,6.75,360,0,0,54,1,High,4-8yrs
634,0,30,1,95,8,108000,95,7.75,360,1,13,42,1,High,0-4yrs
634,0,0,1,80,31,199000,80,6.75,360,0,0,54,1,High,4-8yrs
634,0,0,1,75,16,77000,75,6.875,360,1,17,151,1,High,12-16yrs
634,0,25,1,90,59,144000,90,7,360,1,18,81,1,High,4-8yrs
634,0,29,1,90,16,191000,90,7,360,0,0,44,1,High,0-4yrs
634,0,25,1,89,14,208000,89,6.875,360,0,0,44,1,High,0-4yrs
634,0,25,1,90,39,220000,90,7.25,360,0,0,29,1,High,0-4yrs
634,0,0,1,67,0,100000,67,6.75,360,0,0,30,1,High,0-4yrs
634,0,0,1,57,18,240000,57,6.625,360,1,9,145,1,High,12-16yrs
634,0,0,1,80,26,96000,80,6.375,360,0,0,65,1,High,4-8yrs
634,0,30,1,95,39,144000,95,6.5,360,0,0,52,1,High,4-8yrs
634,0,0,1,80,33,69000,80,6.625,360,0,0,149,1,High,12-16yrs
634,0,12,1,80,29,149000,80,5.875,360,0,0,141,1,High,8-12yrs
634,0,36,1,95,0,105000,95,7.75,360,1,1,47,1,High,0-4yrs
634,0,0,1,40,0,61000,40,6.625,360,0,0,104,1,Medium,8-12yrs
634,0,0,1,41,40,100000,41,6.75,360,1,1,29,1,Medium,0-4yrs
634,0,0,1,71,16,124000,71,6.875,360,0,0,121,1,High,8-12yrs
634,0,0,1,71,16,38000,71,7.375,360,0,0,11,1,High,0-4yrs
634,0,0,1,75,31,121000,75,7.375,360,0,0,32,1,High,0-4yrs
634,0,0,1,75,40,240000,75,7.125,360,1,9,65,1,High,4-8yrs
634,0,0,1,80,38,135000,80,7.625,360,1,4,16,1,High,0-4yrs
634,0,12,1,84,43,88000,84,6.875,360,1,1,40,1,High,0-4yrs
634,0,25,1,87,22,142000,87,7.25,360,0,0,5,1,High,0-4yrs
634,0,25,1,89,0,200000,89,6.75,360,0,0,3,1,High,0-4yrs
634,0,25,1,89,38,173000,89,6.5,360,0,0,49,1,High,4-8yrs
634,0,30,1,95,30,161000,95,6.875,360,0,0,42,1,High,0-4yrs
634,0,30,1,95,44,114000,95,7.25,360,0,0,40,1,High,0-4yrs
634,0,30,1,95,46,151000,95,6.75,360,0,0,15,1,High,0-4yrs
634,0,30,1,95,57,153000,95,6.875,360,1,17,63,1,High,4-8yrs
634,0,30,1,95,40,173000,95,7,360,1,2,14,1,High,0-4yrs
634,0,0,1,67,25,67000,67,6.875,360,1,23,44,1,High,0-4yrs
634,0,25,1,90,28,122000,90,7.125,360,0,0,3,1,High,0-4yrs
634,0,0,1,80,45,64000,80,6.625,360,1,13,211,1,High,16-20yrs
634,0,30,1,95,49,139000,95,6.625,360,1,2,60,1,High,4-8yrs
634,0,25,1,86,36,203000,86,7,360,0,0,46,1,High,0-4yrs
634,0,0,1,67,64,195000,67,6.875,360,1,8,43,1,High,0-4yrs
634,0,0,1,79,46,184000,79,6.5,360,1,1,70,1,High,4-8yrs
634,0,30,1,95,38,65000,95,6.75,360,1,8,66,1,High,4-8yrs
634,0,30,1,95,49,176000,95,6.875,360,0,0,20,1,High,0-4yrs
634,0,25,1,90,31,89000,90,6.875,360,1,2,54,1,High,4-8yrs
634,0,0,1,55,20,40000,55,7.625,360,1,2,47,1,High,0-4yrs
634,0,0,1,71,12,56000,71,7.5,360,1,3,35,1,High,0-4yrs
634,0,0,1,74,16,120000,74,6.875,360,0,0,48,1,High,0-4yrs
634,0,25,1,92,40,165000,92,7.125,360,1,4,34,1,High,0-4yrs
634,0,30,1,95,43,133000,95,6.75,360,0,0,170,1,High,12-16yrs
634,0,25,1,90,28,95000,90,6.375,360,0,0,74,1,High,4-8yrs
634,0,0,1,63,21,90000,63,6.625,360,0,0,37,1,High,0-4yrs
634,0,25,1,88,28,101000,88,6.875,360,0,0,16,1,High,0-4yrs
634,0,30,1,95,26,109000,95,6.875,360,0,0,53,1,High,4-8yrs
634,0,0,1,65,22,75000,65,6.875,360,0,0,48,1,High,0-4yrs
634,0,0,1,69,31,142000,69,7.5,360,0,0,35,1,High,0-4yrs
634,0,25,1,90,35,153000,90,6.875,360,0,0,50,1,High,4-8yrs
634,0,30,1,95,37,85000,95,7.25,360,1,41,99,1,High,8-12yrs
634,0,30,1,95,35,93000,95,6.875,360,0,0,148,1,High,12-16yrs
634,0,30,1,95,45,100000,95,7.5,360,1,8,71,1,High,4-8yrs
634,0,30,1,95,23,209000,95,6.5,360,0,0,20,1,High,0-4yrs
634,0,25,1,90,35,104000,90,6.75,360,1,17,61,1,High,4-8yrs
634,0,25,1,86,46,146000,86,7.25,360,0,0,30,1,High,0-4yrs
634,0,0,1,80,36,208000,80,6.625,360,1,1,152,1,High,12-16yrs
634,0,12,1,85,59,52000,85,7.5,360,1,8,69,1,High,4-8yrs
634,0,0,1,80,17,184000,80,6.75,360,1,1,31,1,High,0-4yrs
634,0,0,1,80,26,180000,80,6.625,360,1,8,54,1,High,4-8yrs
634,0,25,1,86,43,123000,86,6.75,360,0,0,44,1,High,0-4yrs
634,0,30,1,95,26,142000,95,7.5,360,1,44,92,1,High,4-8yrs
634,0,0,1,80,41,148000,80,7,360,0,0,42,1,High,0-4yrs
634,0,0,1,80,36,176000,80,7.25,360,0,0,7,1,High,0-4yrs
634,0,0,1,79,30,164000,79,6.875,360,0,0,53,1,High,4-8yrs
634,0,12,1,85,29,140000,85,6.875,360,0,0,26,1,High,0-4yrs
634,0,25,1,90,51,114000,90,7.125,360,0,0,54,1,High,4-8yrs
634,0,0,1,72,24,80000,72,6.25,360,0,0,198,1,High,16-20yrs
634,0,25,1,90,40,57000,90,6.875,360,0,0,199,1,High,16-20yrs
634,0,30,1,95,28,148000,95,7.375,360,1,12,16,1,High,0-4yrs
634,0,0,1,76,30,101000,76,7.5,360,0,0,41,1,High,0-4yrs
634,0,0,1,79,19,164000,79,6.625,360,1,17,80,1,High,4-8yrs
634,0,17,1,80,17,145000,80,6.625,360,0,0,54,1,High,4-8yrs
634,0,30,1,95,37,114000,95,6.875,360,0,0,48,1,High,0-4yrs
634,0,30,1,95,39,192000,95,6.875,360,0,0,32,1,High,0-4yrs
634,0,0,1,65,31,68000,65,6.875,360,1,2,55,1,High,4-8yrs
634,0,30,1,95,41,122000,95,7.125,360,1,3,42,1,High,0-4yrs
634,0,17,1,80,37,86000,80,6.875,360,0,0,48,1,High,0-4yrs
634,0,25,1,90,51,109000,90,6.5,360,0,0,28,1,High,0-4yrs
634,0,0,1,79,21,100000,79,6.625,360,1,60,110,1,High,8-12yrs
634,0,30,1,95,30,173000,95,6.75,360,0,0,44,1,High,0-4yrs
634,0,0,1,75,39,206000,75,7.25,360,0,0,23,1,High,0-4yrs
634,0,25,1,90,48,79000,90,7.125,360,1,10,62,1,High,4-8yrs
634,0,0,1,71,16,155000,71,6.75,360,0,0,55,1,High,4-8yrs
634,0,25,1,90,29,161000,90,6.875,360,0,0,62,1,High,4-8yrs
634,0,29,1,90,32,165000,90,7.625,360,0,0,50,1,High,4-8yrs
634,0,30,1,95,40,62000,95,7,360,0,0,40,1,High,0-4yrs
634,0,0,1,74,12,92000,74,6.875,360,1,30,126,1,High,8-12yrs
